onset	duration	nwb_table	label
5.0	1032.0	states	Awake
1038.0	33.0	states	Non-REM
1072.0	214.0	states	Awake
1287.0	461.0	states	Non-REM
1749.0	10.0	states	Awake
1760.0	283.0	states	Non-REM
2044.0	23.0	states	REM
2068.0	47.0	states	Awake
2116.0	573.0	states	Non-REM
2690.0	39.0	states	REM
2730.0	38.0	states	Awake
2769.0	40.0	states	Non-REM
2810.0	116.0	states	Awake
2927.0	46.0	states	Non-REM
2974.0	663.0	states	Awake
3638.0	74.0	states	Non-REM
3713.0	71.0	states	Awake
3785.0	254.0	states	Non-REM
4040.0	112.0	states	Awake
4153.0	249.0	states	Non-REM
4403.0	45.0	states	REM
4449.0	8.0	states	Awake
4458.0	441.0	states	Non-REM
4900.0	20.0	states	REM
4921.0	17.0	states	Awake
4939.0	43.0	states	Non-REM
4983.0	26.0	states	REM
5010.0	23.0	states	Awake
5034.0	54.0	states	Non-REM
5089.0	149.0	states	REM
5239.0	13.0	states	Awake
5253.0	34.0	states	Non-REM
5288.0	25.0	states	Awake
5314.0	611.0	states	Non-REM
5926.0	18.0	states	REM
5945.0	42.0	states	Awake
5988.0	430.0	states	Non-REM
6419.0	7.0	states	REM
6427.0	31.0	states	Awake
6459.0	131.0	states	Non-REM
6591.0	41.0	states	REM
6633.0	17.0	states	Awake
6651.0	26.0	states	Non-REM
6678.0	22.0	states	REM
6701.0	21.0	states	Awake
6723.0	219.0	states	Non-REM
6943.0	73.0	states	REM
7017.0	45.0	states	Awake
7063.0	8.0	states	REM
7072.0	29.0	states	Awake
7102.0	62.0	states	REM
7165.0	32.0	states	Awake
7198.0	388.0	states	Non-REM
