onset	duration	nwb_table	label
5.0	2429.0	states	Awake
2435.0	168.0	states	Non-REM
2604.0	23.0	states	Awake
2628.0	142.0	states	Non-REM
2771.0	65.0	states	Awake
2837.0	96.0	states	Non-REM
2934.0	22.0	states	Awake
2957.0	87.0	states	Non-REM
3045.0	65.0	states	Awake
3111.0	166.0	states	Non-REM
3278.0	20.0	states	Awake
3299.0	81.0	states	Non-REM
3381.0	69.0	states	Awake
3451.0	52.0	states	REM
3504.0	79.0	states	Awake
3584.0	429.0	states	Non-REM
4014.0	255.0	states	Awake
4270.0	19.0	states	Non-REM
4290.0	11.0	states	Awake
4302.0	32.0	states	Non-REM
4335.0	21.0	states	Awake
4357.0	35.0	states	Non-REM
4393.0	28.0	states	Awake
4422.0	168.0	states	Non-REM
4591.0	35.0	states	Awake
4627.0	26.0	states	REM
4654.0	9.0	states	Awake
4664.0	30.0	states	REM
4695.0	277.0	states	Awake
4973.0	13.0	states	Non-REM
4987.0	986.0	states	Awake
5974.0	17.0	states	Non-REM
5992.0	62.0	states	Awake
