onset	duration	nwb_table	label
5.0	608.0	states	Awake
614.0	16.0	states	Non-REM
631.0	560.0	states	Awake
1192.0	116.0	states	Non-REM
1309.0	9.0	states	Awake
1319.0	83.0	states	Non-REM
1403.0	49.0	states	Awake
1453.0	40.0	states	Non-REM
1494.0	36.0	states	Awake
1531.0	44.0	states	Non-REM
1576.0	37.0	states	Awake
1614.0	51.0	states	Non-REM
1666.0	14.0	states	Awake
1681.0	135.0	states	Non-REM
1817.0	40.0	states	Awake
1858.0	23.0	states	Non-REM
1882.0	45.0	states	Awake
1928.0	197.0	states	Non-REM
2126.0	14.0	states	REM
2141.0	10.0	states	Awake
2152.0	9.0	states	Non-REM
2162.0	66.0	states	Awake
2229.0	12.0	states	Non-REM
2242.0	55.0	states	Awake
2298.0	160.0	states	Non-REM
2459.0	21.0	states	Awake
2481.0	40.0	states	Non-REM
2522.0	117.0	states	Awake
2640.0	106.0	states	Non-REM
2747.0	48.0	states	Awake
2796.0	358.0	states	Non-REM
3155.0	68.0	states	Awake
3224.0	100.0	states	Non-REM
3325.0	13.0	states	Awake
3339.0	131.0	states	Non-REM
3471.0	7.0	states	Awake
3479.0	94.0	states	REM
3574.0	40.0	states	Awake
3615.0	37.0	states	Non-REM
3653.0	13.0	states	Awake
3667.0	84.0	states	Non-REM
3752.0	39.0	states	Awake
3792.0	165.0	states	Non-REM
3958.0	15.0	states	Awake
3974.0	287.0	states	Non-REM
4262.0	21.0	states	Awake
4284.0	33.0	states	Non-REM
4318.0	26.0	states	Awake
4345.0	309.0	states	Non-REM
4655.0	28.0	states	REM
4684.0	23.0	states	Awake
4708.0	72.0	states	REM
4781.0	11.0	states	Awake
4793.0	8.0	states	REM
4802.0	30.0	states	Awake
4833.0	177.0	states	Non-REM
5011.0	15.0	states	Awake
5027.0	405.0	states	Non-REM
5433.0	123.0	states	Awake
5557.0	51.0	states	Non-REM
5609.0	29.0	states	Awake
5639.0	71.0	states	Non-REM
5711.0	21.0	states	Awake
5733.0	203.0	states	Non-REM
5937.0	24.0	states	Awake
5962.0	121.0	states	Non-REM
6084.0	19.0	states	Awake
6104.0	93.0	states	Non-REM
6198.0	89.0	states	Awake
6288.0	8.0	states	Non-REM
6297.0	232.0	states	Awake
