onset	duration	nwb_table	label
5.0	3049.0	states	Awake
3055.0	20.0	states	Non-REM
3076.0	26.0	states	Awake
3103.0	53.0	states	Non-REM
3157.0	18.0	states	Awake
3176.0	14.0	states	Non-REM
3191.0	18.0	states	Awake
3210.0	15.0	states	Non-REM
3226.0	15.0	states	Awake
3242.0	41.0	states	Non-REM
3284.0	68.0	states	Awake
3353.0	69.0	states	Non-REM
3423.0	719.0	states	Awake
4143.0	450.0	states	Non-REM
4594.0	140.0	states	REM
4735.0	127.0	states	Awake
4863.0	548.0	states	Non-REM
5412.0	71.0	states	REM
5484.0	63.0	states	Awake
5548.0	486.0	states	Non-REM
6035.0	74.0	states	REM
6110.0	701.0	states	Awake
6812.0	29.0	states	Non-REM
6842.0	45.0	states	Awake
6888.0	281.0	states	Non-REM
7170.0	41.0	states	Awake
7212.0	171.0	states	Non-REM
7384.0	12.0	states	REM
7397.0	168.0	states	Non-REM
7566.0	157.0	states	REM
7724.0	37.0	states	Awake
7762.0	62.0	states	Non-REM
7825.0	21.0	states	Awake
7847.0	298.0	states	Non-REM
8146.0	140.0	states	Awake
8287.0	18.0	states	Non-REM
8306.0	38.0	states	Awake
8345.0	164.0	states	Non-REM
8510.0	8.0	states	Awake
8519.0	159.0	states	Non-REM
8679.0	7.0	states	Awake
8687.0	211.0	states	Non-REM
8899.0	13.0	states	Awake
8913.0	293.0	states	Non-REM
9207.0	14.0	states	Awake
9222.0	113.0	states	Non-REM
9336.0	155.0	states	REM
9492.0	55.0	states	Awake
9548.0	196.0	states	Non-REM
9745.0	54.0	states	REM
9800.0	32.0	states	Awake
9833.0	532.0	states	Non-REM
10366.0	21.0	states	REM
10388.0	15.0	states	Awake
10404.0	26.0	states	Non-REM
10431.0	60.0	states	REM
10492.0	33.0	states	Awake
10526.0	440.0	states	Non-REM
10967.0	130.0	states	REM
11098.0	53.0	states	Awake
11152.0	78.0	states	Non-REM
11231.0	31.0	states	Awake
11263.0	88.0	states	Non-REM
11352.0	10.0	states	Awake
11363.0	127.0	states	Non-REM
11491.0	12.0	states	REM
11504.0	191.0	states	Non-REM
11696.0	156.0	states	REM
11853.0	24.0	states	Awake
11878.0	7.0	states	Non-REM
11886.0	9.0	states	REM
11896.0	7.0	states	Awake
11904.0	399.0	states	Non-REM
12304.0	144.0	states	REM
12449.0	49.0	states	Awake
12499.0	8.0	states	Non-REM
12508.0	30.0	states	Awake
12539.0	433.0	states	Non-REM
12973.0	71.0	states	REM
13045.0	25.0	states	Awake
13071.0	31.0	states	Non-REM
13103.0	183.0	states	REM
13287.0	66.0	states	Awake
13354.0	297.0	states	Non-REM
13652.0	16.0	states	Awake
13669.0	279.0	states	Non-REM
13949.0	229.0	states	Awake
14179.0	59.0	states	Non-REM
14239.0	207.0	states	Awake
14447.0	63.0	states	Non-REM
14511.0	59.0	states	Awake
14571.0	188.0	states	Non-REM
14760.0	12.0	states	Awake
14773.0	55.0	states	Non-REM
14829.0	8.0	states	Awake
14838.0	11.0	states	Non-REM
14850.0	340.0	states	Awake
15191.0	21.0	states	Non-REM
15213.0	424.0	states	Awake
15638.0	23.0	states	Non-REM
15662.0	108.0	states	Awake
15771.0	265.0	states	Non-REM
16037.0	267.0	states	Awake
16305.0	41.0	states	Non-REM
16347.0	22.0	states	Awake
16370.0	163.0	states	Non-REM
16534.0	13.0	states	Awake
16548.0	235.0	states	Non-REM
16784.0	134.0	states	REM
16919.0	63.0	states	Awake
16983.0	14.0	states	Non-REM
16998.0	16.0	states	Awake
17015.0	322.0	states	Non-REM
17338.0	19.0	states	Awake
17358.0	143.0	states	Non-REM
17502.0	86.0	states	REM
17589.0	746.0	states	Awake
18336.0	150.0	states	Non-REM
18487.0	1486.0	states	Awake
19974.0	401.0	states	Non-REM
20376.0	69.0	states	REM
20446.0	23.0	states	Awake
20470.0	75.0	states	Non-REM
20546.0	41.0	states	REM
20588.0	74.0	states	Awake
20663.0	192.0	states	Non-REM
20856.0	37.0	states	REM
20894.0	32.0	states	Awake
20927.0	102.0	states	REM
21030.0	24.0	states	Awake
21055.0	19.0	states	REM
21075.0	16.0	states	Awake
21092.0	312.0	states	Non-REM
21405.0	20.0	states	REM
21426.0	92.0	states	Non-REM
21519.0	23.0	states	REM
21543.0	8.0	states	Awake
21552.0	14.0	states	REM
21567.0	31.0	states	Awake
21599.0	30.0	states	Non-REM
21630.0	129.0	states	Awake
21760.0	13.0	states	Non-REM
21774.0	355.0	states	Awake
22130.0	81.0	states	Non-REM
22212.0	121.0	states	Awake
22334.0	24.0	states	Non-REM
