onset	duration	nwb_table	label
5.0	18.0	states	Awake
24.0	47.0	states	Non-REM
72.0	700.0	states	Awake
773.0	23.0	states	Non-REM
797.0	302.0	states	Awake
1100.0	20.0	states	Non-REM
1121.0	15.0	states	Awake
1137.0	17.0	states	Non-REM
1155.0	664.0	states	Awake
1820.0	14.0	states	Non-REM
1835.0	83.0	states	Awake
1919.0	74.0	states	Non-REM
1994.0	625.0	states	Awake
2620.0	9.0	states	Non-REM
2630.0	30.0	states	Awake
2661.0	19.0	states	Non-REM
2681.0	8.0	states	Awake
2690.0	26.0	states	Non-REM
2717.0	54.0	states	Awake
2772.0	129.0	states	Non-REM
2902.0	10.0	states	Awake
2913.0	686.0	states	Non-REM
3600.0	78.0	states	REM
3679.0	1145.0	states	Awake
4825.0	67.0	states	Non-REM
4893.0	7.0	states	Awake
4901.0	466.0	states	Non-REM
5368.0	129.0	states	REM
5498.0	46.0	states	Awake
5545.0	79.0	states	Non-REM
5625.0	239.0	states	Awake
5865.0	420.0	states	Non-REM
6286.0	14.0	states	Awake
6301.0	44.0	states	REM
6346.0	13.0	states	Awake
6360.0	35.0	states	Non-REM
6396.0	31.0	states	Awake
6428.0	500.0	states	Non-REM
6929.0	20.0	states	REM
6950.0	10.0	states	Awake
6961.0	292.0	states	Non-REM
7254.0	1255.0	states	Awake
8510.0	15.0	states	Non-REM
8526.0	1229.0	states	Awake
9756.0	268.0	states	Non-REM
10025.0	27.0	states	Awake
10053.0	40.0	states	Non-REM
10094.0	14.0	states	Awake
10109.0	28.0	states	Non-REM
10138.0	629.0	states	Awake
10768.0	190.0	states	Non-REM
10959.0	25.0	states	Awake
10985.0	175.0	states	Non-REM
11161.0	8.0	states	REM
11170.0	8.0	states	Awake
11179.0	51.0	states	Non-REM
11231.0	63.0	states	REM
11295.0	8.0	states	Awake
11304.0	37.0	states	REM
11342.0	37.0	states	Awake
11380.0	600.0	states	Non-REM
11981.0	22.0	states	Awake
12004.0	96.0	states	Non-REM
12101.0	29.0	states	REM
12131.0	16.0	states	Awake
12148.0	26.0	states	Non-REM
12175.0	39.0	states	Awake
12215.0	105.0	states	Non-REM
12321.0	29.0	states	Awake
12351.0	236.0	states	Non-REM
12588.0	10.0	states	Awake
12599.0	78.0	states	Non-REM
12678.0	122.0	states	REM
12801.0	25.0	states	Awake
12827.0	133.0	states	Non-REM
12961.0	41.0	states	REM
13003.0	958.0	states	Awake
13962.0	437.0	states	Non-REM
14400.0	52.0	states	REM
14453.0	22.0	states	Awake
14476.0	84.0	states	Non-REM
14561.0	155.0	states	REM
14717.0	24.0	states	Awake
14742.0	285.0	states	Non-REM
15028.0	200.0	states	Awake
15229.0	415.0	states	Non-REM
15645.0	66.0	states	REM
15712.0	10.0	states	Awake
15723.0	69.0	states	REM
15793.0	12.0	states	Awake
15806.0	46.0	states	Non-REM
15853.0	10.0	states	REM
15864.0	11.0	states	Awake
15876.0	342.0	states	Non-REM
16219.0	34.0	states	REM
16254.0	16.0	states	Awake
16271.0	518.0	states	Non-REM
16790.0	133.0	states	REM
16924.0	34.0	states	Awake
16959.0	21.0	states	Non-REM
16981.0	48.0	states	REM
17030.0	23.0	states	Awake
17054.0	213.0	states	Non-REM
17268.0	45.0	states	REM
17314.0	19.0	states	Awake
17334.0	180.0	states	Non-REM
