onset	duration	nwb_table	label
5.0	700.0	states	Awake
706.0	44.0	states	Non-REM
751.0	1574.0	states	Awake
2326.0	15.0	states	Non-REM
2342.0	987.0	states	Awake
3330.0	197.0	states	Non-REM
3528.0	63.0	states	Awake
3592.0	184.0	states	Non-REM
3777.0	7.0	states	Awake
3785.0	481.0	states	Non-REM
4267.0	39.0	states	Awake
4307.0	100.0	states	Non-REM
4408.0	184.0	states	REM
4593.0	627.0	states	Awake
5221.0	703.0	states	Non-REM
5925.0	47.0	states	REM
5973.0	50.0	states	Awake
6024.0	16.0	states	Non-REM
6041.0	21.0	states	REM
6063.0	27.0	states	Awake
6091.0	26.0	states	Non-REM
6118.0	70.0	states	REM
6189.0	20.0	states	Awake
6210.0	23.0	states	REM
6234.0	23.0	states	Awake
6258.0	372.0	states	Non-REM
6631.0	11.0	states	Awake
6643.0	115.0	states	Non-REM
6759.0	60.0	states	REM
6820.0	20.0	states	Awake
6841.0	11.0	states	REM
6853.0	18.0	states	Awake
6872.0	22.0	states	REM
6895.0	15.0	states	Awake
6911.0	62.0	states	REM
6974.0	13.0	states	Awake
6988.0	564.0	states	Non-REM
7553.0	88.0	states	REM
7642.0	107.0	states	Awake
7750.0	61.0	states	Non-REM
7812.0	7.0	states	Awake
7820.0	365.0	states	Non-REM
8186.0	496.0	states	Awake
8683.0	504.0	states	Non-REM
9188.0	104.0	states	REM
9293.0	16.0	states	Awake
9310.0	9.0	states	REM
9320.0	8.0	states	Awake
9329.0	13.0	states	Non-REM
9343.0	76.0	states	REM
9420.0	35.0	states	Awake
9456.0	460.0	states	Non-REM
9917.0	25.0	states	Awake
9943.0	134.0	states	Non-REM
10078.0	81.0	states	REM
10160.0	66.0	states	Awake
10227.0	411.0	states	Non-REM
10639.0	63.0	states	REM
10703.0	109.0	states	Awake
10813.0	242.0	states	Non-REM
11056.0	37.0	states	REM
11094.0	8.0	states	Awake
11103.0	10.0	states	REM
11114.0	40.0	states	Awake
11155.0	124.0	states	Non-REM
11280.0	8.0	states	Awake
11289.0	100.0	states	Non-REM
11390.0	111.0	states	REM
11502.0	7.0	states	Awake
11510.0	18.0	states	REM
11529.0	46.0	states	Awake
11576.0	8.0	states	REM
11585.0	14.0	states	Awake
11600.0	41.0	states	Non-REM
11642.0	46.0	states	Awake
11689.0	15.0	states	REM
11705.0	30.0	states	Awake
11736.0	411.0	states	Non-REM
12148.0	117.0	states	REM
12266.0	50.0	states	Awake
12317.0	570.0	states	Non-REM
12888.0	24.0	states	REM
12913.0	25.0	states	Awake
12939.0	146.0	states	Non-REM
13086.0	117.0	states	Awake
