onset	duration	nwb_table	label
5.0	2764.0	states	Awake
2770.0	300.0	states	Non-REM
3071.0	37.0	states	Awake
3109.0	267.0	states	Non-REM
3377.0	90.0	states	Awake
3468.0	86.0	states	Non-REM
3555.0	14.0	states	Awake
3570.0	196.0	states	Non-REM
3767.0	203.0	states	Awake
3971.0	18.0	states	REM
3990.0	9.0	states	Non-REM
4000.0	20.0	states	Awake
4021.0	13.0	states	Non-REM
4035.0	20.0	states	Awake
4056.0	38.0	states	Non-REM
4095.0	17.0	states	Awake
4113.0	470.0	states	Non-REM
4584.0	24.0	states	Awake
4609.0	431.0	states	Non-REM
5041.0	12.0	states	REM
5054.0	14.0	states	Awake
5069.0	187.0	states	Non-REM
5257.0	161.0	states	REM
5419.0	131.0	states	Awake
5551.0	30.0	states	Non-REM
5582.0	13.0	states	Awake
5596.0	16.0	states	REM
5613.0	8.0	states	Awake
5622.0	12.0	states	REM
5635.0	15.0	states	Non-REM
5651.0	181.0	states	Awake
5833.0	8.0	states	Non-REM
5842.0	39.0	states	Awake
5882.0	35.0	states	Non-REM
5918.0	9.0	states	Awake
5928.0	52.0	states	Non-REM
5981.0	15.0	states	Awake
5997.0	19.0	states	Non-REM
6017.0	1000.0	states	Awake
7018.0	1130.0	states	Non-REM
8149.0	25.0	states	REM
8175.0	58.0	states	Awake
8234.0	13.0	states	Non-REM
8248.0	24.0	states	Awake
8273.0	78.0	states	Non-REM
8352.0	7.0	states	Awake
8360.0	840.0	states	Non-REM
9201.0	12.0	states	REM
9214.0	19.0	states	Awake
9234.0	305.0	states	Non-REM
9540.0	143.0	states	REM
9684.0	53.0	states	Awake
9738.0	74.0	states	Non-REM
9813.0	40.0	states	Awake
9854.0	1012.0	states	Non-REM
10867.0	29.0	states	REM
10897.0	10.0	states	Awake
10908.0	57.0	states	Non-REM
10966.0	37.0	states	Awake
11004.0	131.0	states	Non-REM
11136.0	178.0	states	REM
11315.0	85.0	states	Awake
11401.0	69.0	states	Non-REM
11471.0	21.0	states	Awake
11493.0	495.0	states	Non-REM
11989.0	14.0	states	REM
12004.0	85.0	states	Awake
12090.0	457.0	states	Non-REM
12548.0	92.0	states	REM
12641.0	22.0	states	Awake
12664.0	85.0	states	REM
12750.0	15.0	states	Awake
12766.0	542.0	states	Non-REM
13309.0	168.0	states	REM
13478.0	53.0	states	Awake
13532.0	22.0	states	Non-REM
13555.0	12.0	states	Awake
13568.0	277.0	states	Non-REM
13846.0	30.0	states	Awake
13877.0	665.0	states	Non-REM
14543.0	9.0	states	REM
14553.0	137.0	states	Awake
14691.0	82.0	states	Non-REM
14774.0	13.0	states	Awake
14788.0	13.0	states	REM
14802.0	75.0	states	Non-REM
14878.0	9.0	states	Awake
14888.0	225.0	states	Non-REM
15114.0	147.0	states	REM
15262.0	30.0	states	Awake
15293.0	14.0	states	Non-REM
15308.0	17.0	states	Awake
15326.0	858.0	states	Non-REM
16185.0	9.0	states	REM
16195.0	24.0	states	Awake
16220.0	33.0	states	Non-REM
16254.0	24.0	states	Awake
16279.0	63.0	states	Non-REM
16343.0	46.0	states	Awake
16390.0	155.0	states	Non-REM
16546.0	104.0	states	Awake
16651.0	138.0	states	Non-REM
16790.0	25.0	states	Awake
16816.0	109.0	states	Non-REM
16926.0	19.0	states	Awake
16946.0	167.0	states	Non-REM
17114.0	233.0	states	REM
17348.0	96.0	states	Awake
17445.0	28.0	states	Non-REM
17474.0	2822.0	states	Awake
20297.0	655.0	states	Non-REM
20953.0	50.0	states	Awake
21004.0	263.0	states	Non-REM
21268.0	14.0	states	Awake
21283.0	99.0	states	REM
21383.0	41.0	states	Awake
21425.0	569.0	states	Non-REM
21995.0	44.0	states	REM
22040.0	36.0	states	Awake
22077.0	524.0	states	Non-REM
22602.0	7.0	states	Awake
22610.0	273.0	states	Non-REM
22884.0	17.0	states	Awake
22902.0	310.0	states	Non-REM
23213.0	44.0	states	Awake
23258.0	79.0	states	Non-REM
23338.0	144.0	states	Awake
