onset	duration	nwb_table	label
5.0	3358.0	states	Awake
3364.0	398.0	states	Non-REM
3763.0	22.0	states	REM
3786.0	118.0	states	Awake
3905.0	171.0	states	Non-REM
4077.0	150.0	states	Awake
4228.0	600.0	states	Non-REM
4829.0	163.0	states	REM
4993.0	112.0	states	Awake
5106.0	16.0	states	Non-REM
5123.0	113.0	states	Awake
5237.0	86.0	states	Non-REM
5324.0	58.0	states	Awake
5383.0	89.0	states	Non-REM
5473.0	39.0	states	Awake
5513.0	95.0	states	Non-REM
5609.0	86.0	states	REM
5696.0	75.0	states	Awake
5772.0	81.0	states	Non-REM
5854.0	30.0	states	Awake
5885.0	68.0	states	Non-REM
5954.0	453.0	states	Awake
6408.0	77.0	states	Non-REM
6486.0	68.0	states	Awake
6555.0	79.0	states	Non-REM
6635.0	29.0	states	Awake
6665.0	217.0	states	Non-REM
6883.0	136.0	states	REM
7020.0	118.0	states	Awake
7139.0	253.0	states	Non-REM
7393.0	33.0	states	Awake
7427.0	19.0	states	Non-REM
7447.0	506.0	states	Awake
