onset	duration	nwb_table	label
5.0	10.0	states	Awake
16.0	56.0	states	Non-REM
73.0	14.0	states	Awake
88.0	55.0	states	Non-REM
144.0	35.0	states	Awake
180.0	131.0	states	Non-REM
312.0	31.0	states	Awake
344.0	33.0	states	Non-REM
378.0	449.0	states	Awake
828.0	47.0	states	Non-REM
876.0	13.0	states	Awake
890.0	317.0	states	Non-REM
1208.0	30.0	states	Awake
1239.0	204.0	states	Non-REM
1444.0	45.0	states	REM
1490.0	26.0	states	Awake
1517.0	198.0	states	Non-REM
1716.0	16.0	states	Awake
1733.0	190.0	states	Non-REM
1924.0	10.0	states	Awake
1935.0	177.0	states	Non-REM
2113.0	33.0	states	REM
2147.0	22.0	states	Awake
2170.0	127.0	states	REM
2298.0	154.0	states	Awake
2453.0	7.0	states	Non-REM
2461.0	300.0	states	Awake
2762.0	9.0	states	Non-REM
2772.0	8.0	states	Awake
2781.0	28.0	states	Non-REM
2810.0	56.0	states	Awake
2867.0	332.0	states	Non-REM
3200.0	18.0	states	Awake
3219.0	9.0	states	REM
3229.0	326.0	states	Non-REM
3556.0	75.0	states	REM
3632.0	39.0	states	Awake
3672.0	44.0	states	Non-REM
3717.0	35.0	states	Awake
3753.0	56.0	states	Non-REM
3810.0	99.0	states	Awake
3910.0	13.0	states	Non-REM
