onset	duration	nwb_table	label
5.0	129.0	states	Awake
135.0	28.0	states	REM
164.0	142.0	states	Awake
307.0	239.0	states	Non-REM
547.0	45.0	states	Awake
593.0	151.0	states	Non-REM
745.0	13.0	states	Awake
759.0	132.0	states	Non-REM
892.0	15.0	states	REM
908.0	153.0	states	Non-REM
1062.0	27.0	states	Awake
1090.0	201.0	states	Non-REM
1292.0	8.0	states	REM
1301.0	11.0	states	Awake
1313.0	108.0	states	Non-REM
1422.0	17.0	states	REM
1440.0	36.0	states	Non-REM
1477.0	7.0	states	Awake
1485.0	54.0	states	Non-REM
1540.0	20.0	states	REM
1561.0	12.0	states	Awake
1574.0	148.0	states	Non-REM
1723.0	20.0	states	Awake
1744.0	91.0	states	Non-REM
1836.0	33.0	states	Awake
1870.0	212.0	states	Non-REM
2083.0	37.0	states	REM
2121.0	31.0	states	Awake
2153.0	14.0	states	Non-REM
2168.0	9.0	states	REM
2178.0	288.0	states	Non-REM
2467.0	43.0	states	Awake
2511.0	82.0	states	Non-REM
2594.0	1009.0	states	Awake
3604.0	653.0	states	Non-REM
4258.0	116.0	states	REM
4375.0	21.0	states	Awake
4397.0	715.0	states	Non-REM
5113.0	118.0	states	REM
5232.0	18.0	states	Awake
5251.0	86.0	states	Non-REM
5338.0	7.0	states	REM
5346.0	81.0	states	Awake
5428.0	29.0	states	Non-REM
5458.0	97.0	states	Awake
5556.0	41.0	states	REM
5598.0	1591.0	states	Awake
7190.0	8.0	states	REM
7199.0	34.0	states	Awake
7234.0	61.0	states	Non-REM
7296.0	10.0	states	Awake
7307.0	192.0	states	Non-REM
7500.0	20.0	states	Awake
7521.0	16.0	states	Non-REM
7538.0	33.0	states	Awake
7572.0	381.0	states	Non-REM
7954.0	77.0	states	REM
8032.0	71.0	states	Awake
8104.0	236.0	states	Non-REM
8341.0	14.0	states	REM
8356.0	11.0	states	Awake
8368.0	170.0	states	Non-REM
8539.0	116.0	states	REM
8656.0	27.0	states	Awake
8684.0	15.0	states	REM
8700.0	34.0	states	Awake
8735.0	439.0	states	Non-REM
9175.0	127.0	states	REM
9303.0	34.0	states	Awake
9338.0	517.0	states	Non-REM
9856.0	53.0	states	REM
9910.0	20.0	states	Awake
9931.0	450.0	states	Non-REM
10382.0	54.0	states	REM
10437.0	212.0	states	Awake
10650.0	276.0	states	Non-REM
10927.0	101.0	states	Awake
11029.0	456.0	states	Non-REM
11486.0	89.0	states	REM
11576.0	9.0	states	Non-REM
11586.0	150.0	states	REM
11737.0	314.0	states	Awake
12052.0	13.0	states	Non-REM
12066.0	1511.0	states	Awake
13578.0	1199.0	states	Non-REM
14778.0	132.0	states	REM
14911.0	25.0	states	Awake
14937.0	536.0	states	Non-REM
15474.0	118.0	states	REM
15593.0	21.0	states	Awake
15615.0	267.0	states	Non-REM
15883.0	11.0	states	REM
15895.0	82.0	states	Non-REM
15978.0	26.0	states	Awake
16005.0	126.0	states	Non-REM
16132.0	19.0	states	Awake
16152.0	174.0	states	Non-REM
16327.0	118.0	states	REM
16446.0	70.0	states	Awake
16517.0	417.0	states	Non-REM
16935.0	1212.0	states	Awake
18148.0	179.0	states	Non-REM
18328.0	322.0	states	Awake
18651.0	191.0	states	Non-REM
18843.0	17.0	states	Awake
18861.0	367.0	states	Non-REM
19229.0	11.0	states	REM
19241.0	18.0	states	Awake
19260.0	178.0	states	REM
19439.0	7.0	states	Awake
19447.0	558.0	states	Non-REM
20006.0	10.0	states	Awake
20017.0	402.0	states	Non-REM
20420.0	56.0	states	REM
20477.0	413.0	states	Awake
20891.0	191.0	states	Non-REM
21083.0	16.0	states	Awake
21100.0	207.0	states	Non-REM
21308.0	8.0	states	REM
21317.0	16.0	states	Awake
21334.0	75.0	states	Non-REM
21410.0	8.0	states	Awake
21419.0	195.0	states	Non-REM
21615.0	48.0	states	REM
21664.0	41.0	states	Awake
21706.0	137.0	states	Non-REM
21844.0	101.0	states	REM
21946.0	18.0	states	Awake
21965.0	102.0	states	REM
22068.0	9.0	states	Awake
22078.0	111.0	states	REM
22190.0	53.0	states	Awake
22244.0	180.0	states	Non-REM
22425.0	17.0	states	Awake
22443.0	127.0	states	Non-REM
22571.0	8.0	states	Awake
22580.0	16.0	states	Non-REM
22597.0	28.0	states	Awake
22626.0	262.0	states	Non-REM
22889.0	91.0	states	REM
22981.0	21.0	states	Awake
23003.0	9.0	states	REM
23013.0	30.0	states	Awake
23044.0	787.0	states	Non-REM
