onset	duration	nwb_table	label
5.0	3952.0	states	Awake
3958.0	17.0	states	Non-REM
3976.0	536.0	states	Awake
4513.0	12.0	states	Non-REM
4526.0	174.0	states	Awake
4701.0	48.0	states	Non-REM
4750.0	1907.0	states	Awake
6658.0	225.0	states	Non-REM
6884.0	10.0	states	Awake
6895.0	437.0	states	Non-REM
7333.0	448.0	states	Awake
7782.0	223.0	states	Non-REM
8006.0	16.0	states	Awake
8023.0	135.0	states	Non-REM
8159.0	12.0	states	Awake
8172.0	83.0	states	Non-REM
8256.0	9.0	states	Awake
8266.0	141.0	states	Non-REM
8408.0	12.0	states	REM
8421.0	684.0	states	Awake
9106.0	228.0	states	Non-REM
9335.0	21.0	states	Awake
9357.0	183.0	states	Non-REM
9541.0	13.0	states	REM
9555.0	84.0	states	Non-REM
9640.0	25.0	states	REM
9666.0	21.0	states	Awake
9688.0	92.0	states	Non-REM
9781.0	33.0	states	Awake
9815.0	192.0	states	Non-REM
10008.0	104.0	states	REM
10113.0	15.0	states	Awake
10129.0	32.0	states	Non-REM
10162.0	113.0	states	REM
10276.0	84.0	states	Awake
10361.0	101.0	states	Non-REM
10463.0	13.0	states	Awake
10477.0	155.0	states	Non-REM
10633.0	60.0	states	Awake
10694.0	198.0	states	Non-REM
10893.0	117.0	states	REM
11011.0	23.0	states	Awake
11035.0	288.0	states	Non-REM
11324.0	159.0	states	REM
11484.0	21.0	states	Awake
11506.0	250.0	states	Non-REM
11757.0	35.0	states	Awake
11793.0	399.0	states	Non-REM
12193.0	22.0	states	Awake
12216.0	52.0	states	Non-REM
12269.0	114.0	states	REM
12384.0	41.0	states	Awake
12426.0	12.0	states	Non-REM
12439.0	50.0	states	Awake
12490.0	518.0	states	Non-REM
13009.0	48.0	states	REM
13058.0	29.0	states	Awake
13088.0	51.0	states	Non-REM
13140.0	63.0	states	REM
13204.0	61.0	states	Awake
13266.0	11.0	states	Non-REM
13278.0	81.0	states	Awake
