onset	duration	nwb_table	label
5.0	1344.0	states	Awake
1350.0	10.0	states	REM
1361.0	8.0	states	Awake
1370.0	8.0	states	Non-REM
1379.0	525.0	states	Awake
1905.0	14.0	states	Non-REM
1920.0	11.0	states	Awake
1932.0	59.0	states	Non-REM
1992.0	137.0	states	Awake
2130.0	13.0	states	Non-REM
2144.0	50.0	states	Awake
2195.0	46.0	states	Non-REM
2242.0	16.0	states	Awake
2259.0	26.0	states	Non-REM
2286.0	54.0	states	Awake
2341.0	110.0	states	Non-REM
2452.0	87.0	states	Awake
2540.0	29.0	states	Non-REM
2570.0	87.0	states	Awake
2658.0	89.0	states	Non-REM
2748.0	21.0	states	Awake
2770.0	20.0	states	Non-REM
2791.0	10.0	states	Awake
2802.0	14.0	states	Non-REM
2817.0	8.0	states	Awake
2826.0	7.0	states	REM
2834.0	17.0	states	Non-REM
2852.0	25.0	states	Awake
2878.0	78.0	states	Non-REM
2957.0	91.0	states	Awake
3049.0	7.0	states	Non-REM
3057.0	10.0	states	Awake
3068.0	81.0	states	Non-REM
3150.0	152.0	states	Awake
3303.0	52.0	states	Non-REM
3356.0	76.0	states	Awake
3433.0	12.0	states	Non-REM
3446.0	7.0	states	REM
3454.0	258.0	states	Awake
3713.0	34.0	states	Non-REM
3748.0	10.0	states	Awake
3759.0	57.0	states	Non-REM
3817.0	835.0	states	Awake
4653.0	79.0	states	Non-REM
4733.0	48.0	states	Awake
4782.0	44.0	states	Non-REM
4827.0	43.0	states	Awake
4871.0	99.0	states	Non-REM
4971.0	9.0	states	Awake
4981.0	96.0	states	Non-REM
5078.0	32.0	states	Awake
5111.0	36.0	states	Non-REM
5148.0	19.0	states	REM
5168.0	25.0	states	Awake
5194.0	23.0	states	Non-REM
5218.0	21.0	states	Awake
5240.0	106.0	states	Non-REM
5347.0	59.0	states	Awake
5407.0	7.0	states	Non-REM
5415.0	26.0	states	Awake
5442.0	102.0	states	Non-REM
5545.0	24.0	states	Awake
5570.0	44.0	states	Non-REM
5615.0	12.0	states	Awake
5628.0	47.0	states	REM
5676.0	152.0	states	Awake
5829.0	82.0	states	Non-REM
5912.0	14.0	states	Awake
5927.0	176.0	states	Non-REM
6104.0	8.0	states	Awake
6113.0	267.0	states	Non-REM
6381.0	8.0	states	REM
6390.0	10.0	states	Awake
6401.0	74.0	states	REM
6476.0	92.0	states	Awake
6569.0	10.0	states	Non-REM
6580.0	100.0	states	Awake
6681.0	7.0	states	REM
6689.0	36.0	states	Non-REM
6726.0	7.0	states	Awake
6734.0	107.0	states	Non-REM
6842.0	7.0	states	Awake
6850.0	253.0	states	Non-REM
7104.0	90.0	states	Awake
7195.0	253.0	states	Non-REM
7449.0	66.0	states	Awake
7516.0	100.0	states	Non-REM
7617.0	50.0	states	REM
7668.0	8.0	states	Awake
7677.0	49.0	states	REM
7727.0	64.0	states	Awake
7792.0	18.0	states	REM
7811.0	50.0	states	Non-REM
7862.0	12.0	states	Awake
7875.0	7.0	states	REM
7883.0	175.0	states	Non-REM
8059.0	42.0	states	Awake
8102.0	103.0	states	Non-REM
8206.0	62.0	states	Awake
8269.0	87.0	states	Non-REM
8357.0	11.0	states	Awake
8369.0	131.0	states	Non-REM
8501.0	8.0	states	Awake
8510.0	54.0	states	Non-REM
8565.0	14.0	states	REM
8580.0	11.0	states	Awake
8592.0	47.0	states	REM
8640.0	69.0	states	Awake
8710.0	45.0	states	Non-REM
8756.0	78.0	states	Awake
8835.0	14.0	states	Non-REM
8850.0	13.0	states	Awake
8864.0	65.0	states	Non-REM
8930.0	689.0	states	Awake
9620.0	35.0	states	Non-REM
9656.0	26.0	states	Awake
9683.0	316.0	states	Non-REM
10000.0	39.0	states	REM
10040.0	10.0	states	Awake
10051.0	103.0	states	REM
10155.0	19.0	states	Awake
10175.0	21.0	states	Non-REM
10197.0	12.0	states	Awake
10210.0	13.0	states	REM
10224.0	73.0	states	Non-REM
10298.0	9.0	states	Awake
10308.0	222.0	states	Non-REM
10531.0	33.0	states	REM
10565.0	23.0	states	Awake
10589.0	134.0	states	Non-REM
10724.0	14.0	states	Awake
10739.0	226.0	states	Non-REM
10966.0	11.0	states	Awake
10978.0	200.0	states	Non-REM
11179.0	32.0	states	Awake
11212.0	15.0	states	REM
11228.0	21.0	states	Awake
11250.0	69.0	states	REM
11320.0	25.0	states	Awake
11346.0	318.0	states	Non-REM
11665.0	12.0	states	REM
11678.0	7.0	states	Awake
11686.0	15.0	states	REM
11702.0	19.0	states	Awake
11722.0	60.0	states	REM
11783.0	11.0	states	Awake
11795.0	24.0	states	REM
11820.0	27.0	states	Awake
11848.0	107.0	states	REM
11956.0	63.0	states	Awake
12020.0	47.0	states	Non-REM
12068.0	10.0	states	Awake
12079.0	274.0	states	Non-REM
12354.0	12.0	states	Awake
12367.0	8.0	states	REM
12376.0	54.0	states	Non-REM
12431.0	63.0	states	Awake
12495.0	404.0	states	Non-REM
12900.0	18.0	states	Awake
12919.0	311.0	states	Non-REM
13231.0	24.0	states	Awake
13256.0	24.0	states	Non-REM
13281.0	77.0	states	REM
13359.0	26.0	states	Awake
13386.0	49.0	states	REM
13436.0	14.0	states	Awake
13451.0	11.0	states	Non-REM
13463.0	77.0	states	REM
13541.0	10.0	states	Awake
13552.0	14.0	states	REM
13567.0	14.0	states	Awake
13582.0	9.0	states	Non-REM
13592.0	9.0	states	REM
13602.0	611.0	states	Non-REM
14214.0	13.0	states	Awake
14228.0	122.0	states	Non-REM
14351.0	48.0	states	REM
14400.0	34.0	states	Awake
14435.0	21.0	states	REM
14457.0	124.0	states	Awake
14582.0	183.0	states	Non-REM
14766.0	10.0	states	Awake
14777.0	440.0	states	Non-REM
15218.0	36.0	states	Awake
15255.0	86.0	states	Non-REM
15342.0	63.0	states	REM
15406.0	31.0	states	Awake
15438.0	11.0	states	Non-REM
15450.0	20.0	states	Awake
15471.0	96.0	states	Non-REM
15568.0	8.0	states	Awake
15577.0	72.0	states	Non-REM
15650.0	36.0	states	Awake
15687.0	95.0	states	Non-REM
15783.0	31.0	states	REM
15815.0	55.0	states	Awake
15871.0	83.0	states	REM
15955.0	24.0	states	Awake
15980.0	17.0	states	Non-REM
15998.0	45.0	states	REM
16044.0	27.0	states	Awake
16072.0	14.0	states	Non-REM
16087.0	165.0	states	Awake
16253.0	7.0	states	Non-REM
16261.0	300.0	states	Awake
16562.0	43.0	states	Non-REM
16606.0	20.0	states	Awake
16627.0	13.0	states	Non-REM
16641.0	17.0	states	Awake
16659.0	73.0	states	Non-REM
16733.0	81.0	states	Awake
16815.0	345.0	states	Non-REM
17161.0	7.0	states	Awake
17169.0	16.0	states	REM
17186.0	10.0	states	Awake
17197.0	19.0	states	REM
17217.0	14.0	states	Awake
17232.0	7.0	states	REM
17240.0	11.0	states	Awake
17252.0	104.0	states	REM
17357.0	32.0	states	Awake
17390.0	15.0	states	Non-REM
17406.0	11.0	states	Awake
17418.0	45.0	states	Non-REM
17464.0	67.0	states	REM
17532.0	42.0	states	Awake
17575.0	321.0	states	Non-REM
17897.0	175.0	states	Awake
18073.0	242.0	states	Non-REM
18316.0	7.0	states	Awake
18324.0	51.0	states	Non-REM
18376.0	7.0	states	REM
18384.0	9.0	states	Awake
18394.0	198.0	states	Non-REM
18593.0	214.0	states	REM
18808.0	15.0	states	Awake
18824.0	8.0	states	REM
18833.0	9.0	states	Non-REM
18843.0	98.0	states	REM
18942.0	65.0	states	Awake
19008.0	233.0	states	Non-REM
19242.0	9.0	states	Awake
19252.0	298.0	states	Non-REM
19551.0	8.0	states	REM
19560.0	45.0	states	Awake
19606.0	107.0	states	Non-REM
19714.0	10.0	states	Awake
19725.0	77.0	states	Non-REM
19803.0	8.0	states	Awake
19812.0	115.0	states	Non-REM
19928.0	42.0	states	REM
19971.0	14.0	states	Awake
19986.0	8.0	states	REM
19995.0	19.0	states	Awake
20015.0	7.0	states	REM
20023.0	47.0	states	Non-REM
20071.0	20.0	states	Awake
20092.0	232.0	states	Non-REM
